"image path","(minimum r, minimum c, maximum r, maximum c, label)"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c691c8ef-d3c7-47b6-a941-f6a1089f21a9.png","[(710, 961, 826, 1094, 1), (1249, 953, 1352, 1091, 3), (262, 275, 369, 379, 1), (73, 567, 211, 730, 3), (632, 691, 750, 897, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/e93e617e-ed36-43d9-bd1a-4ffd2fba64e9.jpg","[(1021, 982, 1170, 1117, 4), (250, 217, 396, 356, 4), (578, 398, 724, 526, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/67a4fb91-6f38-4ca2-8f20-6b2f5f1b29a7.png","[(123, 519, 251, 633, 1), (859, 454, 985, 583, 1), (234, 718, 350, 846, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f77d7469-d083-4c2d-a4ea-5a9ff162e3e2.png","[(1366, 375, 1493, 507, 1), (703, 131, 827, 233, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/244ac6fa-8a92-4214-9cf4-ae0811d9ec7e.png","[(1257, 802, 1390, 916, 4), (479, 761, 600, 896, 4), (1141, 438, 1269, 546, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/bdb5d571-27bc-4a42-ae45-aa5a9af40a81.png","[(408, 789, 573, 910, 1), (265, 252, 419, 393, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/291fe50c-2134-4708-bfa4-09b36ffea123.jpg","[(1578, 240, 1727, 377, 4), (834, 164, 988, 297, 4), (752, 711, 889, 846, 4), (765, 273, 914, 416, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4372709c-f356-4906-be17-415384d916e8.png","[(331, 549, 450, 688, 1), (237, 861, 364, 987, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5f2b32bd-fdca-4d6f-b13a-ee9f83626c8d.png","[(1258, 172, 1391, 296, 1), (1162, 498, 1293, 612, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/b4d22412-a495-43a9-bec0-73a2322f8dad.png","[(424, 764, 595, 963, 1), (464, 344, 614, 492, 1), (1005, 603, 1153, 793, 1), (1228, 186, 1371, 304, 1), (772, 141, 928, 329, 1), (90, 503, 235, 605, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/151f3af5-5e6e-4bcd-9389-4974fc68813e.png","[(100, 937, 259, 1059, 1), (770, 685, 877, 858, 1), (1487, 1065, 1587, 1200, 1), (903, 355, 1033, 473, 1), (280, 238, 447, 338, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/8002cb71-0f25-4fa4-a46f-b49e5aeded0c.png","[(1154, 141, 1252, 320, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/99d6a7e5-128e-4455-841d-8fbd1663905e.png","[(1185, 472, 1339, 601, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/75579b27-8191-4044-859b-268be969c42b.png","[(1162, 394, 1346, 525, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/d31dd2c0-ae8e-4499-86bb-7cabb6e438b9.png","[(333, 537, 483, 684, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/58f7e1da-3478-48f4-958c-e9b1cb8696aa.png","[(114, 325, 245, 452, 1), (684, 630, 798, 765, 4), (359, 653, 487, 780, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/42e87148-a015-4148-923a-fb83016f64e7.png","[(610, 441, 729, 617, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/eb5f4f2f-2275-4a80-84a5-78a1eaf4ce4d.png","[(720, 450, 866, 596, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/313ed8d9-3c00-4415-9de0-0eda07c60ad9.png","[(1047, 752, 1201, 911, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/6dfafdf1-f588-4e80-8cf8-0126e1bf7af9.png","[(612, 606, 702, 715, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/8e69098c-fae0-47a3-8833-c2bfdfb1a416.png","[(976, 892, 1140, 1054, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/fc8df086-39e0-43f8-b0c7-2d23a349539b.png","[(940, 368, 1090, 525, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/7e837856-3519-4dc0-b357-4cdcfd30b4eb.png","[(597, 478, 701, 585, 4), (1108, 458, 1280, 548, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/eb0173a3-7e5e-4f53-8124-03d9d6317844.png","[(681, 500, 807, 640, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/df49578a-60d4-4a3b-9ee0-79d9d59bc72a.png","[(185, 487, 326, 630, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/d64cd75a-df26-44d5-ac25-69061a4e4d57.png","[(763, 1028, 888, 1150, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4184a235-d209-4151-86e9-6c77e7938dab.png","[(1072, 480, 1197, 591, 1), (202, 292, 365, 385, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/b318889c-3c60-477c-b8f6-d18cb01a59df.png","[(1178, 723, 1315, 865, 1), (1308, 156, 1496, 283, 1), (1394, 979, 1534, 1120, 1), (324, 222, 512, 324, 1), (376, 360, 535, 474, 1), (909, 641, 1040, 766, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/72088c26-d2dd-4906-b791-b8947fc7fbe4.png","[(1273, 454, 1460, 654, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/bbecf1a8-a728-4c83-87f8-4dfbac0a1e03.png","[(1386, 839, 1512, 954, 5), (434, 952, 573, 1085, 6), (1432, 714, 1579, 842, 1), (41, 949, 175, 1108, 1), (1099, 575, 1253, 702, 1), (559, 677, 687, 820, 4), (922, 738, 1063, 866, 1), (47, 453, 188, 603, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c94a5851-b846-4fde-8c89-05bec3a8ac53.png","[(364, 281, 495, 401, 5), (1038, 548, 1196, 682, 1), (1042, 678, 1174, 824, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/fa1f9f89-cecb-4972-842c-d14c632f89a9.png","[(245, 562, 369, 703, 1), (1466, 16, 1600, 183, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/361a3578-4cbb-422b-9e3c-b5e61395b12e.png","[(1008, 555, 1124, 670, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/74261741-4d6e-4dba-8ad4-4fbdf919c30f.png","[(319, 78, 446, 197, 1), (570, 307, 703, 428, 1), (155, 893, 290, 1008, 1), (456, 1006, 584, 1143, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/7abc0d26-dd66-4ef4-8c4e-4a661e589a7f.png","[(445, 177, 570, 317, 1), (157, 560, 272, 681, 4), (1231, 947, 1351, 1097, 1), (1032, 436, 1168, 587, 1), (765, 423, 858, 556, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a0eedcb9-b85c-4612-b945-7e8227f53c35.png","[(115, 1036, 244, 1162, 4), (995, 39, 1109, 164, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg","[(519, 655, 684, 818, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/d7581cb0-7a12-471d-a3d8-68dcea362213.png","[(1084, 992, 1204, 1122, 4), (905, 860, 1035, 970, 6), (87, 233, 210, 363, 1), (573, 188, 696, 317, 6), (1328, 55, 1454, 208, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png","[(1347, 230, 1499, 323, 1), (570, 1010, 712, 1129, 1), (1219, 295, 1380, 411, 1), (1343, 916, 1549, 1003, 1), (137, 704, 238, 809, 1), (41, 618, 199, 742, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4fb83278-adc5-4424-9f45-b6d0db2955b6.png","[(487, 604, 574, 692, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/dd60b6a7-c545-45b9-8250-d1633aa1ac75.png","[(276, 369, 446, 504, 5)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/6fb707b1-5c07-479f-8385-5404bf5747b0.png","[(506, 231, 616, 412, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/caeb2d62-1166-43f0-8eac-5b8fc48f02eb.png","[(52, 972, 187, 1094, 1), (827, 926, 951, 1045, 1), (1393, 277, 1514, 379, 3), (539, 963, 691, 1081, 3), (628, 742, 752, 879, 1), (669, 644, 829, 775, 1), (1081, 165, 1237, 281, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a3ada657-de00-44db-b1e2-54ba17e39983.png","[(777, 739, 917, 886, 2), (275, 196, 434, 341, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/db249e5a-4142-432c-8288-bacd10d7273d.png","[(989, 1031, 1129, 1158, 1), (528, 26, 635, 111, 5), (1038, 618, 1162, 732, 4), (885, 490, 1061, 580, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/584d62ed-4329-45dd-94ce-e929d8b2bb74.png","[(1115, 52, 1241, 203, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg","[(1596, 201, 1892, 390, 1), (439, 1019, 648, 1152, 6), (596, 1162, 740, 1324, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/2596eb32-1323-41e9-8c0f-64819abcfc73.png","[(1360, 344, 1483, 485, 1), (1273, 272, 1414, 391, 1), (1014, 931, 1146, 1097, 1), (389, 41, 552, 163, 1), (293, 548, 430, 691, 1), (432, 815, 586, 928, 1), (263, 804, 364, 933, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/948c94ad-395c-41f4-9a68-8a1dcb76888c.png","[(510, 1044, 630, 1173, 4), (1118, 854, 1242, 974, 4), (253, 104, 358, 220, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1012abf2-cb05-4337-86c5-513ec4ca904d.png","[(1174, 779, 1299, 906, 4), (587, 262, 717, 394, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/97eff653-3908-4e66-931f-eab36bc336c8.png","[(1052, 340, 1176, 506, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/85546330-4efd-43e2-87aa-d53a30220bfc.png","[(49, 644, 167, 786, 1), (31, 1077, 156, 1197, 1), (1353, 432, 1479, 578, 1), (248, 26, 358, 172, 1), (356, 920, 466, 1051, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/ffb7be9a-65df-4f0b-99ae-cfd34e81cd34.png","[(821, 464, 951, 626, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a5c8bf78-61e2-492d-bae5-0ffeea81212b.jpg","[(755, 960, 929, 1123, 1), (1645, 633, 1809, 768, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/7bcd3735-3134-46d1-8ca2-d4379f2d51c0.png","[(31, 982, 159, 1101, 3), (1365, 530, 1483, 664, 1), (1297, 870, 1416, 1009, 4), (1109, 792, 1235, 932, 4), (652, 520, 761, 675, 6), (286, 138, 421, 267, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/b5246b58-6f40-4c9e-8024-f49b0ed6bdbd.png","[(1318, 723, 1449, 837, 3), (128, 389, 234, 515, 3), (55, 492, 165, 622, 3), (617, 223, 741, 346, 4), (347, 757, 449, 946, 2), (882, 710, 1021, 890, 1), (759, 523, 916, 643, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c3b07675-9d02-477c-91fe-f0737867049b.png","[(690, 592, 828, 743, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/fd1c4c7a-24bc-43f2-b84f-fee182207aee.png","[(331, 627, 432, 762, 3), (1266, 490, 1407, 616, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/e4827c85-311a-4df1-89c2-99dad0c3558c.png","[(250, 734, 354, 847, 5), (290, 41, 417, 168, 1), (412, 286, 535, 406, 1), (422, 709, 601, 875, 3), (687, 834, 827, 1015, 3), (1081, 857, 1224, 1006, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/56adbb1e-96a8-40a5-a5a2-243c97ea889b.png","[(684, 140, 799, 272, 1), (1236, 660, 1373, 786, 3), (795, 122, 892, 244, 1), (279, 133, 370, 224, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f91670db-be74-474c-bd72-68120aed4756.png","[(942, 246, 1067, 359, 4), (540, 886, 662, 1017, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3eba916c-998b-40a7-993c-7ed916c2a04c.png","[(970, 983, 1065, 1080, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/6303f964-98ef-47c6-bb2d-283aa393f918.png","[(475, 394, 621, 549, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3a8f468f-f9de-46a8-a7c8-f2be239fa207.png","[(517, 196, 709, 343, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/dc4270fb-e5c2-414f-96e9-6769ba1d77e4.png","[(112, 307, 234, 444, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/cfab01d3-0616-4efb-9290-11f0fd8bf5a3.png","[(388, 354, 530, 484, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/45f18ac0-f097-4b20-a99d-8837cf488822.png","[(430, 122, 573, 255, 1), (886, 335, 1015, 495, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3abbc4d3-1d7e-40c9-9963-33732da7cc50.png","[(1139, 514, 1238, 609, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/84d7545e-c3a8-4b1f-9a39-36aab78c8699.png","[(128, 705, 287, 848, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/59542a24-b409-4c95-8608-d9691a741526.png","[(996, 366, 1112, 503, 1), (1359, 751, 1478, 896, 1), (21, 56, 160, 206, 1), (99, 903, 232, 1001, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/e63e1607-f344-43d6-a0d8-e10cf2e5054a.png","[(824, 563, 954, 684, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png","[(1245, 831, 1384, 982, 1), (805, 318, 935, 442, 1), (262, 229, 389, 359, 1), (319, 920, 449, 1057, 1), (1328, 509, 1480, 684, 1), (1504, 222, 1600, 356, 1), (96, 625, 233, 746, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/ec60ab26-3343-4c5f-9667-cdae999c7d86.png","[(99, 663, 236, 791, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/dd944a6b-c1d3-4f9f-bbdc-3709707984f7.png","[(585, 153, 713, 282, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png","[(498, 828, 620, 942, 3), (1226, 371, 1343, 507, 1), (596, 1045, 732, 1150, 1), (914, 590, 1069, 743, 1), (1312, 288, 1462, 428, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/78c35732-7e31-4153-842e-55ab1cd656f6.png","[(1368, 381, 1482, 494, 4), (861, 1021, 970, 1129, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/39cc33be-d752-40fe-b7a8-2e69a3517205.png","[(172, 843, 286, 974, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/29d40b60-cde1-45b5-b403-692437a77ac1.png","[(795, 414, 958, 544, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/19979a60-df80-4111-bf69-81a7e9c4dd0b.png","[(763, 464, 916, 610, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/cc94eabb-a3dc-4cfc-9fff-55c76b5b4a71.png","[(772, 1049, 912, 1184, 1), (1340, 381, 1481, 501, 6), (85, 10, 219, 143, 3), (1283, 922, 1414, 1031, 1), (605, 815, 714, 962, 1), (622, 195, 736, 265, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/92e4fd7b-79ef-49c2-a52b-9ef13dd720ef.png","[(204, 817, 334, 938, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/664c570b-4822-413c-9724-11b1d91fac44.png","[(462, 525, 586, 663, 1), (1305, 1022, 1437, 1160, 5), (1022, 57, 1133, 184, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1fe1e118-adb8-4b10-a41e-1e5814e8f067.png","[(588, 569, 740, 710, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/ad8731b7-0dae-4983-9dc6-dec31767d761.png","[(317, 520, 446, 644, 3), (298, 669, 429, 801, 1), (1321, 297, 1437, 422, 4), (399, 320, 524, 433, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/34a70114-d3e3-4351-b8db-f6caab17e743.png","[(1335, 614, 1464, 747, 3), (1039, 72, 1184, 173, 1), (439, 803, 568, 933, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/38c69905-8a4f-451a-8d0a-b855dc88dd16.png","[(343, 114, 456, 251, 1), (556, 704, 677, 835, 1), (525, 850, 662, 978, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/887cc81a-bae3-4360-a115-23ae05ac3a4f.jpg","[(1725, 1041, 1880, 1196, 4), (374, 526, 508, 653, 4), (74, 436, 229, 581, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f939782b-f5a2-40a3-9c22-6c6d7e18edc3.png","[(1086, 932, 1198, 1047, 5), (445, 105, 588, 241, 1), (672, 348, 816, 494, 1), (761, 841, 943, 1018, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/31c749e8-18d1-4105-b7e6-8319cceddae0.png","[(535, 384, 680, 511, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3b5a8060-dec6-4a83-b7f2-b604e4e69dfc.png","[(537, 240, 644, 322, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/9e74feb8-017d-4d53-8896-9ebda4327dd1.png","[(887, 577, 1009, 698, 4), (587, 51, 703, 168, 4), (1328, 825, 1446, 956, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c94827ce-d619-4705-a68a-df63a2c95ffa.png","[(969, 406, 1082, 507, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/deaa1931-5f97-45bf-8c00-be6ddeb37b9a.png","[(1105, 711, 1225, 844, 1), (972, 761, 1101, 891, 1), (53, 907, 179, 1004, 1), (176, 195, 292, 315, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/d6942996-5664-4370-ad87-2bdcbd49ac16.png","[(1372, 991, 1532, 1097, 4), (979, 262, 1069, 358, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c1423156-82b3-4dd3-8e74-08eb7ed8e1d6.png","[(833, 218, 951, 348, 2), (1108, 548, 1238, 706, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/0a3b53c7-e7ab-4135-80aa-fd2079d727d6.jpg","[(1254, 82, 1417, 227, 1), (419, 987, 547, 1104, 1), (983, 752, 1102, 867, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1dd3e6dd-343f-4cc9-b0ed-e4d27fb36f0a.png","[(731, 604, 902, 737, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5a539312-6cfa-43e6-8d5d-db883f343ad9.png","[(705, 296, 940, 421, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/acdc6e12-73d9-44ba-be8c-2a56aaffef4f.png","[(1097, 291, 1246, 423, 2), (493, 190, 636, 388, 2), (1086, 653, 1190, 818, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/03be08c8-2cf3-4de6-8ac6-5f7817a6a643.jpg","[(670, 447, 829, 616, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/dcb21739-3c36-459d-b3cc-1be5871d6fe7.png","[(17, 801, 187, 908, 3), (1220, 960, 1323, 1082, 3), (107, 187, 226, 304, 1), (553, 220, 686, 372, 3), (1138, 847, 1247, 1069, 1), (1391, 811, 1497, 946, 3), (32, 153, 146, 305, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/17ef5841-bd19-4610-ba47-7d321231847b.png","[(303, 982, 426, 1130, 1), (990, 50, 1175, 198, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/191071ab-6515-428c-9f05-8e4309542b75.png","[(147, 54, 275, 185, 1), (588, 228, 707, 367, 1), (426, 396, 540, 537, 1), (1114, 1034, 1254, 1170, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/01b38a56-13eb-447b-89ee-fc21cb40dcc1.png","[(807, 1020, 930, 1137, 1), (1156, 666, 1286, 798, 1), (9, 811, 143, 934, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f05ffdca-dc3a-47bd-a231-2a0d9bd1d50e.png","[(532, 962, 687, 1066, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/81af1442-d835-46bf-b80b-a898dba3da1b.png","[(941, 172, 1101, 311, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5955289d-19e5-45ef-a012-c8ea08ef45e2.png","[(896, 950, 1010, 1080, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c3631a04-b757-407b-8e7e-1ed3a6c463d4.jpg","[(1045, 954, 1208, 1099, 4), (145, 37, 294, 183, 4), (1207, 984, 1347, 1129, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3e764461-22ee-44d3-925d-cd658ff7d154.png","[(791, 504, 910, 616, 5), (9, 153, 143, 283, 1), (1166, 642, 1307, 869, 1), (1454, 248, 1583, 376, 4), (162, 336, 336, 522, 1), (327, 408, 458, 511, 1), (464, 727, 588, 879, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/755e5bf8-e8e1-492b-a32f-f7d87cccaa40.png","[(783, 663, 922, 810, 2), (896, 326, 1051, 482, 3), (1081, 878, 1280, 1013, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/6c3f81d7-5670-46bd-9eaa-9b426413abb7.png","[(714, 890, 848, 1006, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/cd2774a0-dab2-4d68-aae9-7568b9f3d2a6.png","[(1276, 113, 1480, 227, 1), (916, 539, 1067, 644, 1), (220, 601, 378, 791, 1), (766, 1047, 873, 1193, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/0f0c949e-018a-4f3f-ab02-3704f49c7754.png","[(1256, 925, 1372, 1062, 4), (1082, 637, 1215, 754, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/2aeb7b85-7df9-4a63-8d37-2eecaaa190e7.png","[(892, 56, 1059, 162, 1), (430, 888, 582, 995, 1), (178, 1054, 315, 1168, 1), (1005, 672, 1147, 794, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/724e0c34-32cd-41f1-ae37-586038bc67ab.png","[(1309, 693, 1432, 802, 6), (1460, 198, 1589, 333, 3), (326, 534, 453, 641, 1), (67, 107, 189, 250, 1), (1185, 359, 1310, 471, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/882b91b7-5906-4091-bad4-688d4375eeb5.png","[(1239, 585, 1384, 707, 1), (1113, 833, 1245, 949, 1), (300, 77, 431, 223, 1), (472, 668, 627, 793, 1), (702, 881, 824, 1044, 1), (599, 900, 706, 1078, 1), (86, 678, 254, 851, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/010961af-b38c-49de-aca0-e3732d73d414.jpg","[(1567, 472, 1722, 640, 4), (808, 546, 959, 694, 1), (129, 266, 246, 438, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png","[(1419, 278, 1517, 369, 5), (739, 276, 868, 387, 5), (1085, 890, 1254, 1023, 4), (815, 1042, 937, 1191, 1), (441, 954, 603, 1087, 1), (254, 772, 377, 911, 1), (229, 0, 370, 145, 1), (764, 8, 933, 116, 1), (1185, 111, 1309, 284, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a777e78c-ad1f-4380-9ab2-b4f9f32b2d78.png","[(203, 441, 396, 535, 1), (1084, 0, 1258, 105, 1), (1061, 86, 1221, 177, 1), (892, 237, 1057, 385, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/766d5547-8dd2-4c8d-b78e-3007f83932e8.png","[(1007, 965, 1114, 1111, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/177a3141-fa93-426a-9b52-7da71547ce44.png","[(898, 822, 1019, 967, 1), (1410, 565, 1525, 711, 3), (1277, 687, 1397, 828, 1), (993, 985, 1101, 1150, 1), (803, 166, 922, 311, 1), (1170, 130, 1286, 297, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/8f84a2c9-ca38-4405-a488-12fcd101278b.png","[(775, 412, 912, 548, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/90171428-f208-428a-b40e-f57ee3bea457.png","[(814, 1019, 940, 1155, 1), (980, 295, 1121, 411, 1), (1159, 552, 1350, 699, 1), (124, 635, 278, 815, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c66a3e52-0f3f-4c81-bab9-0303499549f7.png","[(938, 884, 1047, 1036, 4), (1401, 950, 1526, 1084, 1), (159, 93, 264, 258, 2), (544, 809, 662, 957, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/0b04ec46-5119-4cda-8c35-c4e5b6f0eed0.png","[(841, 461, 971, 574, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5a631871-2fc7-4a68-9c39-f3b9a0bf4a04.png","[(206, 101, 331, 227, 1), (293, 201, 387, 329, 1), (528, 900, 687, 1057, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/d6352a03-ef81-421d-915e-226499555d20.png","[(843, 541, 1032, 687, 2), (1161, 591, 1341, 735, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/157ac97a-396e-4f6c-94c6-72a4d06ccc5f.png","[(840, 510, 1002, 662, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/ae779806-6d01-4dc6-89df-294c368db6bc.png","[(1002, 667, 1139, 835, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/cc882eae-a341-4783-bd19-8bdedf798538.png","[(437, 1031, 557, 1144, 4), (351, 122, 466, 248, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1c406ce1-023b-47fc-a2cd-5ea2e255de65.png","[(761, 249, 941, 371, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/d8f7e159-b7e3-49e4-86e8-aed8c5fbcd97.png","[(843, 137, 956, 229, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/8ab5c462-045e-4b59-b53a-9b2bc3ed2487.png","[(566, 947, 694, 1065, 4), (609, 163, 729, 310, 1), (495, 720, 643, 856, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/af2e63a3-9fde-46aa-a867-81c5c259d1dc.png","[(146, 478, 273, 613, 3), (535, 600, 652, 747, 1), (47, 340, 165, 475, 1), (408, 190, 569, 359, 4), (453, 310, 623, 426, 1), (1213, 464, 1362, 655, 1), (873, 300, 1016, 473, 1), (952, 860, 1108, 990, 1)]"
